NURS,3330,401,Health Care Genetics,96%,4%,0%,0%,0%,0%,0%,0%,"DeLuca, Jane Marie"
NURS,3400,001,Pharmther Nursing,30%,48%,16%,4%,0%,0%,2%,0%,"Murton, Catherine Si"
NURS,3610,400,Ldrshp & Collab in Global Hlth,86%,14%,0%,0%,0%,0%,0%,0%,"Amerson, Roxanne"
NURS,4010,001,Mental Health Nurs,86%,14%,0%,0%,0%,0%,0%,0%,"Garrard, Lindsey Reb"
NURS,4030,001,Complex Nursing of Adults,90%,10%,0%,0%,0%,0%,0%,0%,"Ewing, Nancy Ellen R"
NURS,4110,001,Nursing of Children,67%,33%,0%,0%,0%,0%,0%,0%,"Busby, Terry Kaye"
NURS,4120,001,Nurs Women and Fam,58%,40%,2%,0%,0%,0%,0%,0%,"Miller, Lisa B"
NURS,4120,001,Nurs Women and Fam,58%,40%,2%,0%,0%,0%,0%,0%,"Newsom, Kylie Padron"
NURS,4250,400,Community Nursing,83%,13%,0%,0%,4%,0%,0%,0%,"Stewart, Tiffany Lea"
NURS,8010,400,Adv Fam & Comm Nrsng,96%,4%,0%,0%,0%,0%,0%,0%,"Timmons, Shirley Mae"
NURS,8010,400,Adv Fam & Comm Nrsng,96%,4%,0%,0%,0%,0%,0%,0%,"Rice, Jennifer Geter"
NURS,8080,400,Nurs Res Stat Analys,86%,14%,0%,0%,0%,0%,0%,0%,"Parker, Veronica G"
NURS,8080,401,Nurs Res Stat Analys,80%,15%,5%,0%,0%,0%,0%,0%,"Parker, Veronica G"
NURS,8190,400,Developing Family,89%,11%,0%,0%,0%,0%,0%,0%,"Miller, Lisa B"
NURS,8200,400,Child & Adol Nursing,63%,37%,0%,0%,0%,0%,0%,0%,"Temples, Heide S."
NURS,8210,400,Adult Nursing,25%,75%,0%,0%,0%,0%,0%,0%,"Fasolino, Tracy King"
NURS,8210,402,Adult Nursing,60%,40%,0%,0%,0%,0%,0%,0%,"Davis, Stephanie Cla"
NURS,8210,402,Adult Nursing,60%,40%,0%,0%,0%,0%,0%,0%,"Fasolino, Tracy King"
NURS,8230,404,NP Clinical Practicum,90%,10%,0%,0%,0%,0%,0%,0%,"Smith, Kelly Jordan"
NURS,8230,404,NP Clinical Practicum,90%,10%,0%,0%,0%,0%,0%,0%,"Davis, Stephanie Cla"
NURS,8230,404,NP Clinical Practicum,90%,10%,0%,0%,0%,0%,0%,0%,"Rice, Jennifer Geter"
NURS,8230,404,NP Clinical Practicum,90%,10%,0%,0%,0%,0%,0%,0%,"Pruitt, Rosanne H"
NURS,8850,400,Mental Health in Primary Care,71%,29%,0%,0%,0%,0%,0%,0%,"Garrard, Lindsey Reb"
NURS,9050,400,DNP Health Informatics,67%,11%,0%,0%,0%,0%,0%,22%,"Meehan, Nancy K"
NUTR,2030,001,Intro Princ of Human Nutrition,32%,42%,15%,4%,1%,0%,0%,5%,"Durrance, Elizabeth"
NUTR,2030,002,Intro Princ of Human Nutrition,48%,39%,7%,7%,0%,0%,0%,0%,"Durrance, Elizabeth"
NUTR,2040,001,Nutrition Across Life Cycle,43%,47%,5%,1%,1%,0%,0%,3%,"Durrance, Elizabeth"
NUTR,3010,001,Food and Culture,95%,5%,0%,0%,0%,0%,0%,0%,"Corbett, Bridgit Den"
NUTR,4250,001,Medica Nutr Thera II,63%,37%,0%,0%,0%,0%,0%,0%,"Haley-Zitlin, Vivian"
NUTR,4260,001,Community Nutrition,87%,13%,0%,0%,0%,0%,0%,0%,"Stamatikos, Alexis D"
NUTR,4270,001,Nutrition Counseling,66%,24%,11%,0%,0%,0%,0%,0%,"Durrance, Elizabeth"
NUTR,4550,001,Human Nutr & Metabolism II,52%,38%,7%,3%,0%,0%,0%,0%,"Jesch, Elliot D"
PA,2790,001,Perf Arts Pract I,33%,40%,0%,0%,13%,0%,0%,13%,"Moore, Kenneth W"
PA,3010,001,Princip of Arts Administration,75%,25%,0%,0%,0%,0%,0%,0%,"Buyer, Paul L"
PA,4010,001,Capstone Project,80%,13%,7%,0%,0%,0%,0%,0%,"Penna, Anthony M"
PADM,8410,401,Public Data Analysis,60%,30%,0%,0%,0%,0%,0%,10%,"Chrestman, Ronald E"
PADM,8410,402,Public Data Analysis,33%,56%,11%,0%,0%,0%,0%,0%,"Bowers, Edmond Patri"
PADM,8480,400,Strateg Planning for Pub Admin,73%,27%,0%,0%,0%,0%,0%,0%,"Parkey, Jeffrey Rand"
PADM,8480,400,Strateg Planning for Pub Admin,73%,27%,0%,0%,0%,0%,0%,0%,"Parkey, Maleena Yenn"
PADM,8600,400,American Government,60%,20%,0%,0%,0%,0%,0%,20%,"Bundrick, Alfred E"
PADM,8660,400,Nonprofit Fundraising,75%,8%,8%,0%,0%,0%,0%,8%,"Hann, Victoria Bedso"
PADM,8680,400,Local Government Admin,82%,18%,0%,0%,0%,0%,0%,0%,"Bundrick, Alfred E"
PES,2020,001,Soils,14%,50%,33%,3%,0%,0%,0%,0%,"Park, Dara Michelle"
PES,4060,002,Living Seed Ark,88%,0%,0%,0%,0%,0%,0%,12%,"Agudelo, Paula"
PES,4060,002,Living Seed Ark,88%,0%,0%,0%,0%,0%,0%,12%,"Kresovich, Stephen"
PES,4230,001,Forages and Livestock Systems,25%,38%,31%,0%,0%,0%,0%,6%,"Aguerre, Matias Jose"
PES,4330,001,Weed Management,23%,15%,54%,0%,0%,0%,0%,8%,"Whitwell, Ted"
PES,4450,001,Regulatory Issues & Policies,82%,18%,0%,0%,0%,0%,0%,0%,"Agudelo, Paula"
PES,4520,001,Soil Fertility and Management,69%,8%,8%,0%,8%,0%,0%,8%,"Liu, Haibo"
PES,4900,001,Soil Organisms in Plant Growth,21%,50%,21%,0%,0%,0%,0%,7%,"Appukuttan Suseela,"
PES,4960,002,CI: Food Forest,83%,0%,0%,0%,0%,0%,0%,17%,"Kerrigan, Julia Loui"
PES,8010,001,Crop Physiology and Nutrition,78%,22%,0%,0%,0%,0%,0%,0%,"Narayanan Kutty, Sru"
PES,8090,001,Analytical Technique,54%,46%,0%,0%,0%,0%,0%,0%,Tharayil Santhakumar
PHIL,1010,001,Intro to Philosophic Problems,35%,35%,21%,0%,3%,0%,0%,6%,"Smith, Kelly C"
PHIL,1010,002,Intro to Philosophic Problems,32%,29%,24%,0%,0%,0%,0%,15%,"Stegall, David L"
PHIL,1010,003,Intro to Philosophic Problems,43%,31%,11%,6%,3%,0%,0%,6%,"Stegall, David L",
PHIL,1010,004,Intro to Philosophic Problems,53%,29%,6%,3%,0%,0%,0%,9%,"Antonini, David Robe",
PHIL,1010,005,Intro to Philosophic Problems,43%,34%,14%,3%,3%,0%,0%,3%,"Antonini, David Robe",
PHIL,1010,006,Intro to Philosophic Problems,39%,30%,9%,6%,6%,0%,0%,9%,"Stegall, David L",
PHIL,1010,007,"Intro to Phil Problems (HON)",56%,33%,6%,0%,0%,0%,0%,6%,"Grau, Christopher M",H
PHIL,1020,001,Introduction to Logic,67%,24%,3%,6%,0%,0%,0%,0%,"Kuzian, Edyta Joanna",
PHIL,1020,002,Introduction to Logic,69%,14%,3%,3%,0%,0%,3%,9%,"Omelianchuk, Adam Pa",
PHIL,1020,003,Introduction to Logic,63%,34%,3%,0%,0%,0%,0%,0%,"Kuzian, Edyta Joanna",
PHIL,1020,006,Introduction to Logic,73%,12%,9%,3%,0%,0%,0%,3%,"Omelianchuk, Adam Pa",
PHIL,1020,007,Introduction to Logic,80%,15%,0%,0%,5%,0%,0%,0%,"Omelianchuk, Adam Pa",
PHIL,1020,008,Introduction to Logic,71%,24%,6%,0%,0%,0%,0%,0%,"Kuzian, Edyta Joanna",
PHIL,1030,001,Introduction to Ethics,36%,48%,6%,6%,0%,0%,0%,3%,"Satris, Stephen A",
PHIL,1030,002,Intro to Ethics (HON),60%,27%,13%,0%,0%,0%,0%,0%,"Satris, Stephen A",H
PHIL,1030,003,Introduction to Ethics,71%,23%,0%,0%,3%,0%,0%,3%,"Gies, Adam M",
PHIL,1030,004,Introduction to Ethics,83%,11%,6%,0%,0%,0%,0%,0%,"Gies, Adam M",
PHIL,1030,005,Introduction to Ethics,22%,44%,28%,0%,0%,0%,0%,6%,"Starkey, Charles",
PHIL,3030,001,Phil of Religion,41%,41%,14%,0%,0%,0%,0%,3%,"Amesbury, Richard Al",
PHIL,3050,001,Existentialism,76%,24%,0%,0%,0%,0%,0%,0%,"Stegall, David L",
PHIL,3120,001,Philosophy in Ancient China,43%,29%,14%,14%,0%,0%,0%,0%,"An, Yanming",
PHIL,3160,001,Modern Philosophy,38%,46%,4%,4%,0%,0%,0%,8%,"Antonini, David Robe",
PHIL,3200,001,Soc and Pol Phil,39%,42%,13%,3%,0%,0%,0%,3%,"May, Todd G",
PHIL,3210,001,Crime & Punishment,38%,42%,12%,4%,4%,0%,0%,0%,"Wueste, Daniel E",
PHIL,3260,001,Science and Values,80%,14%,3%,0%,0%,0%,0%,3%,"Omelianchuk, Adam Pa",
PHIL,3300,001,Animal Minds & Animal Ethics,62%,12%,8%,0%,4%,0%,0%,15%,"Gies, Adam M",
PHIL,3430,001,Philosophy of Law,19%,69%,6%,0%,0%,0%,0%,6%,"Brown, Brookes Colyt",
PHIL,3450,001,Environmental Ethics,78%,17%,0%,0%,6%,0%,0%,0%,"Smith, Kelly C",
PHIL,3460,001,Biomedical Ethics,46%,46%,4%,0%,4%,0%,0%,0%,"Starkey, Charles",
PHIL,3990,001,Philosophy Portfolio,33%,50%,17%,0%,0%,0%,0%,0%,"May, Todd G",
PHIL,4010,001,Studies in the Hist of Phil,27%,64%,9%,0%,0%,0%,0%,0%,"Satris, Stephen A",
PHIL,4020,001,The Limits of Morality,60%,20%,7%,0%,0%,0%,0%,13%,"May, Todd G",
PHIL,4750,001,Philosophy of Film,55%,35%,5%,0%,0%,0%,0%,5%,"Grau, Christopher M",
PHSC,1170,001,Intro Chem & Earth,72%,28%,0%,0%,0%,0%,0%,0%,"Nammouz, Minory",
PHYS,1220,001,Physics with Calculus I,20%,35%,25%,11%,4%,0%,0%,5%,"The, Lih-sin",
PHYS,1220,002,Physics with Calculus I,31%,45%,18%,3%,0%,0%,2%,1%,"The, Lih-sin",
PHYS,1220,003,Physics with Calculus I,28%,41%,21%,5%,3%,0%,0%,2%,"Puneet, Pooja",
PHYS,1220,004,Physics with Calculus I,31%,43%,22%,2%,3%,0%,0%,0%,"Puneet, Pooja",
PHYS,1220,005,Physics with Calculus I,34%,44%,16%,3%,1%,0%,0%,2%,"Brown, Jason Stratfo",
PHYS,1220,008,Physics w/Calculus I (HON),63%,23%,7%,0%,0%,0%,0%,7%,"Podila, Ramakrishna",H
PHYS,1240,001,Physics Lab I,47%,47%,0%,0%,0%,0%,0%,6%,"Sengupta, Bishwambha",
PHYS,1240,001,Physics Lab I,47%,47%,0%,0%,0%,0%,0%,6%,"Thompson, Daniel Ros",
PHYS,1240,002,Physics Lab I,67%,28%,6%,0%,0%,0%,0%,0%,"Thompson, Daniel Ros",
PHYS,1240,002,Physics Lab I,67%,28%,6%,0%,0%,0%,0%,0%,"Sengupta, Bishwambha",
PHYS,1240,003,Physics Lab I,72%,22%,0%,0%,6%,0%,0%,0%,"Thompson, Daniel Ros",
PHYS,1240,003,Physics Lab I,72%,22%,0%,0%,6%,0%,0%,0%,"Sengupta, Bishwambha",
PHYS,1240,004,Physics Lab I,94%,6%,0%,0%,0%,0%,0%,0%,"Thompson, Daniel Ros",
PHYS,1240,004,Physics Lab I,94%,6%,0%,0%,0%,0%,0%,0%,"Sengupta, Bishwambha",
PHYS,1240,005,Physics Lab I,88%,6%,6%,0%,0%,0%,0%,0%,"Thompson, Daniel Ros",
PHYS,1240,005,Physics Lab I,88%,6%,6%,0%,0%,0%,0%,0%,"Sengupta, Bishwambha",
PHYS,1240,006,Physics Lab I,83%,11%,0%,0%,0%,0%,0%,6%,"Sengupta, Bishwambha",
PHYS,1240,006,Physics Lab I,83%,11%,0%,0%,0%,0%,0%,6%,"Thompson, Daniel Ros",
PHYS,1240,007,Physics Lab I,44%,50%,6%,0%,0%,0%,0%,0%,"Sengupta, Bishwambha"
PHYS,1240,007,Physics Lab I,44%,50%,6%,0%,0%,0%,0%,0%,"Thompson, Daniel Ros"
PHYS,1240,008,Physics Lab I,18%,82%,0%,0%,0%,0%,0%,0%,"Thompson, Daniel Ros"
PHYS,1240,008,Physics Lab I,18%,82%,0%,0%,0%,0%,0%,0%,"Sengupta, Bishwambha"
PHYS,1240,009,Physics Lab I,56%,33%,0%,0%,0%,0%,0%,11%,"Thompson, Daniel Ros"
PHYS,1240,009,Physics Lab I,56%,33%,0%,0%,0%,0%,0%,11%,"Sengupta, Bishwambha"
PHYS,1240,011,Physics Lab I,55%,36%,0%,0%,0%,0%,0%,9%,"Thompson, Daniel Ros"
PHYS,1240,011,Physics Lab I,55%,36%,0%,0%,0%,0%,0%,9%,"Sengupta, Bishwambha"
PHYS,1240,013,Physics Lab I,67%,33%,0%,0%,0%,0%,0%,0%,"Sengupta, Bishwambha"
PHYS,1240,013,Physics Lab I,67%,33%,0%,0%,0%,0%,0%,0%,"Thompson, Daniel Ros"
PHYS,1240,014,Physics Lab I,75%,13%,0%,0%,0%,0%,0%,13%,"Sengupta, Bishwambha"
PHYS,1240,014,Physics Lab I,75%,13%,0%,0%,0%,0%,0%,13%,"Thompson, Daniel Ros"
PHYS,1240,015,Physics Lab I,35%,59%,6%,0%,0%,0%,0%,0%,"Thompson, Daniel Ros"
PHYS,1240,015,Physics Lab I,35%,59%,6%,0%,0%,0%,0%,0%,"Sengupta, Bishwambha"
PHYS,1240,016,Physics Lab I,81%,19%,0%,0%,0%,0%,0%,0%,"Sengupta, Bishwambha"
PHYS,1240,016,Physics Lab I,81%,19%,0%,0%,0%,0%,0%,0%,"Thompson, Daniel Ros"
PHYS,1240,017,Physics Lab I,72%,28%,0%,0%,0%,0%,0%,0%,"Sengupta, Bishwambha"
PHYS,1240,017,Physics Lab I,72%,28%,0%,0%,0%,0%,0%,0%,"Thompson, Daniel Ros"
PHYS,1240,018,Physics Lab I,39%,56%,6%,0%,0%,0%,0%,0%,"Sengupta, Bishwambha"
PHYS,1240,018,Physics Lab I,39%,56%,6%,0%,0%,0%,0%,0%,"Thompson, Daniel Ros"
PHYS,1240,020,Physics Lab I,53%,41%,6%,0%,0%,0%,0%,0%,"Thompson, Daniel Ros"
PHYS,1240,020,Physics Lab I,53%,41%,6%,0%,0%,0%,0%,0%,"Sengupta, Bishwambha"
PHYS,1240,021,Physics Lab I,59%,29%,6%,6%,0%,0%,0%,0%,"Thompson, Daniel Ros"
PHYS,1240,021,Physics Lab I,59%,29%,6%,6%,0%,0%,0%,0%,"Sengupta, Bishwambha"
PHYS,1240,022,Physics Lab I,43%,21%,14%,0%,0%,0%,0%,21%,"Thompson, Daniel Ros"
PHYS,1240,022,Physics Lab I,43%,21%,14%,0%,0%,0%,0%,21%,"Sengupta, Bishwambha"
PHYS,1240,023,Physics Lab I,80%,0%,0%,0%,0%,0%,0%,20%,"Thompson, Daniel Ros"
PHYS,1240,023,Physics Lab I,80%,0%,0%,0%,0%,0%,0%,20%,"Sengupta, Bishwambha"
PHYS,1240,024,Physics Lab I,89%,6%,0%,0%,0%,0%,0%,6%,"Sengupta, Bishwambha"
PHYS,1240,024,Physics Lab I,89%,6%,0%,0%,0%,0%,0%,6%,"Thompson, Daniel Ros"
PHYS,1240,025,Physics Lab I,38%,50%,6%,6%,0%,0%,0%,0%,"Sengupta, Bishwambha"
PHYS,1240,025,Physics Lab I,38%,50%,6%,6%,0%,0%,0%,0%,"Thompson, Daniel Ros"
PHYS,1240,026,Physics Lab I,50%,50%,0%,0%,0%,0%,0%,0%,"Sengupta, Bishwambha"
PHYS,1240,026,Physics Lab I,50%,50%,0%,0%,0%,0%,0%,0%,"Thompson, Daniel Ros"
PHYS,1240,027,Physics Lab I,89%,11%,0%,0%,0%,0%,0%,0%,"Sengupta, Bishwambha"
PHYS,1240,027,Physics Lab I,89%,11%,0%,0%,0%,0%,0%,0%,"Thompson, Daniel Ros"
PHYS,1240,029,Physics Lab I,78%,22%,0%,0%,0%,0%,0%,0%,"Sengupta, Bishwambha"
PHYS,1240,029,Physics Lab I,78%,22%,0%,0%,0%,0%,0%,0%,"Thompson, Daniel Ros"
PHYS,1240,030,Physics Lab I,33%,56%,6%,0%,0%,0%,0%,6%,"Sengupta, Bishwambha"
PHYS,1240,030,Physics Lab I,33%,56%,6%,0%,0%,0%,0%,6%,"Thompson, Daniel Ros"
PHYS,1240,031,Physics Lab I,78%,22%,0%,0%,0%,0%,0%,0%,"Thompson, Daniel Ros"
PHYS,1240,031,Physics Lab I,78%,22%,0%,0%,0%,0%,0%,0%,"Sengupta, Bishwambha"
PHYS,1240,032,Physics Lab I,59%,35%,0%,6%,0%,0%,0%,0%,"Sengupta, Bishwambha"
PHYS,1240,032,Physics Lab I,59%,35%,0%,6%,0%,0%,0%,0%,"Thompson, Daniel Ros"
PHYS,1240,033,Physics Lab I,29%,53%,12%,0%,0%,0%,0%,6%,"Sengupta, Bishwambha"
PHYS,1240,033,Physics Lab I,29%,53%,12%,0%,0%,0%,0%,6%,"Thompson, Daniel Ros"
PHYS,1240,034,Physics Lab I,41%,41%,6%,0%,0%,0%,0%,12%,"Thompson, Daniel Ros"
PHYS,1240,034,Physics Lab I,41%,41%,6%,0%,0%,0%,0%,12%,"Sengupta, Bishwambha"
PHYS,1240,035,Physics Lab I,67%,33%,0%,0%,0%,0%,0%,0%,"Sengupta, Bishwambha"
PHYS,1240,035,Physics Lab I,67%,33%,0%,0%,0%,0%,0%,0%,"Thompson, Daniel Ros"
PHYS,2000,001,Introductory Physics,31%,58%,11%,0%,0%,0%,0%,0%,"Puneet, Pooja"
PHYS,2070,001,General Physics I,25%,20%,25%,11%,13%,0%,0%,7%,"Pope, Amy Liann"
PHYS,2070,002,General Physics I,23%,25%,23%,10%,10%,0%,0%,8%,"Pope, Amy Liann"
PHYS,2080,001,General Physics II,58%,27%,9%,4%,0%,0%,1%,0%,"Pope, Amy Liann"
PHYS,2080,002,General Physics II,54%,35%,9%,2%,0%,0%,0%,0%,"Pope, Amy Liann"
PHYS,2080,004,General Physics II,53%,29%,14%,4%,0%,0%,0%,0%,"Pope, Amy Liann"
PHYS,2090,001,Gen Phys Lab I,67%,25%,0%,8%,0%,0%,0%,0%,"Thompson, Daniel Ros"
PHYS,2090,002,Gen Phys Lab I,58%,33%,0%,4%,0%,0%,0%,4%,"Thompson, Daniel Ros"
PHYS,2090,003,Gen Phys Lab I,52%,48%,0%,0%,0%,0%,0%,0%,"Thompson, Daniel Ros"
PHYS,2090,004,Gen Phys Lab I,54%,42%,0%,0%,0%,0%,0%,4%,"Thompson, Daniel Ros"
PHYS,2090,005,Gen Phys Lab I,67%,33%,0%,0%,0%,0%,0%,0%,"Thompson, Daniel Ros"
PHYS,2090,006,Gen Phys Lab I,78%,17%,0%,0%,0%,0%,0%,4%,"Thompson, Daniel Ros"
PHYS,2090,007,Gen Phys Lab I,63%,29%,0%,0%,0%,0%,0%,8%,"Thompson, Daniel Ros"
PHYS,2090,008,Gen Phys Lab I,88%,8%,0%,0%,0%,0%,0%,4%,"Thompson, Daniel Ros"
PHYS,2090,009,Gen Phys Lab I,75%,17%,4%,0%,0%,0%,0%,4%,"Thompson, Daniel Ros"
PHYS,2090,010,Gen Phys Lab I,67%,25%,4%,0%,0%,0%,0%,4%,"Thompson, Daniel Ros"
PHYS,2100,002,Gen Phys Lab II,88%,8%,4%,0%,0%,0%,0%,0%,"Latham, Danielle R"
PHYS,2100,002,Gen Phys Lab II,88%,8%,4%,0%,0%,0%,0%,0%,"Thompson, Daniel Ros"
PHYS,2100,003,Gen Phys Lab II,96%,4%,0%,0%,0%,0%,0%,0%,"Latham, Danielle R"
PHYS,2100,003,Gen Phys Lab II,96%,4%,0%,0%,0%,0%,0%,0%,"Thompson, Daniel Ros"
PHYS,2100,004,Gen Phys Lab II,50%,46%,0%,0%,0%,0%,0%,4%,"Latham, Danielle R"
PHYS,2100,004,Gen Phys Lab II,50%,46%,0%,0%,0%,0%,0%,4%,"Thompson, Daniel Ros"
PHYS,2100,005,Gen Phys Lab II,96%,4%,0%,0%,0%,0%,0%,0%,"Thompson, Daniel Ros"
PHYS,2100,005,Gen Phys Lab II,96%,4%,0%,0%,0%,0%,0%,0%,"Latham, Danielle R"
PHYS,2100,006,Gen Phys Lab II,96%,4%,0%,0%,0%,0%,0%,0%,"Latham, Danielle R"
PHYS,2100,006,Gen Phys Lab II,96%,4%,0%,0%,0%,0%,0%,0%,"Thompson, Daniel Ros"
PHYS,2100,007,Gen Phys Lab II,63%,33%,4%,0%,0%,0%,0%,0%,"Latham, Danielle R"
PHYS,2100,007,Gen Phys Lab II,63%,33%,4%,0%,0%,0%,0%,0%,"Thompson, Daniel Ros"
PHYS,2100,008,Gen Phys Lab II,83%,13%,4%,0%,0%,0%,0%,0%,"Latham, Danielle R"
PHYS,2100,008,Gen Phys Lab II,83%,13%,4%,0%,0%,0%,0%,0%,"Thompson, Daniel Ros"
PHYS,2100,009,Gen Phys Lab II,96%,4%,0%,0%,0%,0%,0%,0%,"Latham, Danielle R"
PHYS,2100,009,Gen Phys Lab II,96%,4%,0%,0%,0%,0%,0%,0%,"Thompson, Daniel Ros"
PHYS,2100,010,Gen Phys Lab II,92%,8%,0%,0%,0%,0%,0%,0%,"Latham, Danielle R"
PHYS,2100,010,Gen Phys Lab II,92%,8%,0%,0%,0%,0%,0%,0%,"Thompson, Daniel Ros"
PHYS,2100,011,Gen Phys Lab II,96%,4%,0%,0%,0%,0%,0%,0%,"Latham, Danielle R"
PHYS,2100,011,Gen Phys Lab II,96%,4%,0%,0%,0%,0%,0%,0%,"Thompson, Daniel Ros"
PHYS,2100,013,Gen Phys Lab II,83%,13%,0%,4%,0%,0%,0%,0%,"Thompson, Daniel Ros"
PHYS,2100,013,Gen Phys Lab II,83%,13%,0%,4%,0%,0%,0%,0%,"Latham, Danielle R"
PHYS,2100,014,Gen Phys Lab II,96%,4%,0%,0%,0%,0%,0%,0%,"Thompson, Daniel Ros"
PHYS,2100,014,Gen Phys Lab II,96%,4%,0%,0%,0%,0%,0%,0%,"Latham, Danielle R"
PHYS,2100,015,Gen Phys Lab II,91%,9%,0%,0%,0%,0%,0%,0%,"Latham, Danielle R"
PHYS,2100,015,Gen Phys Lab II,91%,9%,0%,0%,0%,0%,0%,0%,"Thompson, Daniel Ros"
PHYS,2100,016,Gen Phys Lab II,87%,9%,0%,0%,0%,0%,0%,4%,"Latham, Danielle R"
PHYS,2100,016,Gen Phys Lab II,87%,9%,0%,0%,0%,0%,0%,4%,"Thompson, Daniel Ros"
PHYS,2100,017,Gen Phys Lab II,88%,13%,0%,0%,0%,0%,0%,0%,"Thompson, Daniel Ros"
PHYS,2100,017,Gen Phys Lab II,88%,13%,0%,0%,0%,0%,0%,0%,"Latham, Danielle R"
PHYS,2100,018,Gen Phys Lab II,77%,23%,0%,0%,0%,0%,0%,0%,"Latham, Danielle R"
PHYS,2100,018,Gen Phys Lab II,77%,23%,0%,0%,0%,0%,0%,0%,"Thompson, Daniel Ros"
PHYS,2100,019,Gen Phys Lab II,79%,21%,0%,0%,0%,0%,0%,0%,"Latham, Danielle R"
PHYS,2100,019,Gen Phys Lab II,79%,21%,0%,0%,0%,0%,0%,0%,"Thompson, Daniel Ros"
PHYS,2210,001,Physics with Calculus II,15%,42%,29%,5%,0%,0%,6%,4%,"Brown, Jason Stratfo",
PHYS,2210,002,Physics with Calculus II,27%,37%,22%,9%,0%,0%,3%,2%,"Brown, Jason Stratfo",
PHYS,2210,003,Physics w/Calculus II (HON),80%,13%,7%,0%,0%,0%,0%,0%,"Sanabria, Hugo",H
PHYS,2210,005,Physics with Calculus II,73%,0%,13%,0%,7%,0%,0%,7%,"Daw, Murray S",
PHYS,2230,002,Physics Lab II,53%,41%,6%,0%,0%,0%,0%,0%,"Liu, Yamei",
PHYS,2230,002,Physics Lab II,53%,41%,6%,0%,0%,0%,0%,0%,"Thompson, Daniel Ros",
PHYS,2230,003,Physics Lab II,39%,56%,0%,0%,0%,0%,0%,6%,"Thompson, Daniel Ros",
PHYS,2230,003,Physics Lab II,39%,56%,0%,0%,0%,0%,0%,6%,"Liu, Yamei",
PHYS,2230,004,Physics Lab II,94%,6%,0%,0%,0%,0%,0%,0%,"Thompson, Daniel Ros",
PHYS,2230,004,Physics Lab II,94%,6%,0%,0%,0%,0%,0%,0%,"Liu, Yamei",
PHYS,2230,005,Physics Lab II,29%,59%,12%,0%,0%,0%,0%,0%,"Thompson, Daniel Ros",
PHYS,2230,005,Physics Lab II,29%,59%,12%,0%,0%,0%,0%,0%,"Liu, Yamei",
PHYS,2230,006,Physics Lab II,94%,0%,0%,0%,0%,0%,0%,6%,"Liu, Yamei",
PHYS,2230,006,Physics Lab II,94%,0%,0%,0%,0%,0%,0%,6%,"Thompson, Daniel Ros",
PHYS,2230,007,Physics Lab II,29%,59%,6%,0%,0%,0%,0%,6%,"Thompson, Daniel Ros",
PHYS,2230,007,Physics Lab II,29%,59%,6%,0%,0%,0%,0%,6%,"Liu, Yamei",
PHYS,2230,008,Physics Lab II,78%,11%,0%,0%,0%,0%,0%,11%,"Liu, Yamei",
PHYS,2230,008,Physics Lab II,78%,11%,0%,0%,0%,0%,0%,11%,"Thompson, Daniel Ros",
PHYS,2230,009,Physics Lab II,72%,22%,0%,0%,0%,0%,0%,6%,"Liu, Yamei",
PHYS,2230,009,Physics Lab II,72%,22%,0%,0%,0%,0%,0%,6%,"Thompson, Daniel Ros",
PHYS,2400,001,Phys of Weather,31%,35%,19%,8%,4%,0%,0%,4%,"Oberheide, Jens",
PHYS,3110,001,Methods Theor Phys,37%,21%,37%,5%,0%,0%,0%,0%,"The, Lih-sin",
PHYS,3220,001,Mechanics II,28%,17%,39%,11%,6%,0%,0%,0%,"Kaeppler, Stephen Ro",
PHYS,3990,001,CI STEM Competition,0%,0%,0%,0%,0%,94%,0%,6%,"Brown, Jason Stratfo",
PHYS,4560,001,Quantum Physics II,58%,17%,25%,0%,0%,0%,0%,0%,"Tewari, Sumanta",
PHYS,4650,001,Thermo and Stat Mech,39%,50%,11%,0%,0%,0%,0%,0%,"Leising, Mark D"
PHYS,4750,001,Intro to Cellular Biophysics,50%,20%,20%,0%,0%,0%,0%,10%,"Alper, Joshua"
PHYS,8150,001,Statistical Therm I,35%,59%,6%,0%,0%,0%,0%,0%,"Hackett, Celestine P"
PHYS,8150,001,Statistical Therm I,35%,59%,6%,0%,0%,0%,0%,0%,"Hartmann, Dieter H"
PHYS,8410,001,Electrodynamics I,43%,29%,21%,0%,7%,0%,0%,0%,"Ding, Feng"
PHYS,9520,001,Quantum Mech II,21%,57%,14%,0%,7%,0%,0%,0%,"Marinescu, Domnita C"
PKSC,1020,001,Intro to Pkg Sci,14%,35%,28%,8%,10%,0%,0%,4%,"Batt, Heather P"
PKSC,2010,100,Pkg Perishable Prod,7%,24%,35%,17%,10%,0%,0%,7%,"Batt, Heather P"
PKSC,2020,001,Packaging Mtl & Mfg,33%,40%,20%,0%,0%,0%,0%,7%,"Guerra Marcondes, Pa"
PKSC,2040,001,Container Systems,26%,48%,20%,0%,3%,0%,0%,3%,"Guerra Marcondes, Pa"
PKSC,2060,001,Container Sys Lab,76%,16%,8%,0%,0%,0%,0%,0%,"Guerra Marcondes, Pa"
PKSC,2060,002,Container Sys Lab,83%,8%,0%,0%,0%,0%,0%,8%,"Guerra Marcondes, Pa"
PKSC,2060,003,Container Sys Lab,38%,54%,0%,8%,0%,0%,0%,0%,"Guerra Marcondes, Pa"
PKSC,2200,001,Product & Pkg Design,85%,5%,3%,3%,3%,0%,0%,3%,"Appleby, Haley Ellis"
